nama_ptn,kode_ptn,kode_resmi,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,portofolio,scraped_at,rasio_keketatan
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172008,Pengelolaan Perkebunan Kopi,Sarjana Terapan,17,6.0,Tidak Ada,2026-04-10 15:28:13,2.8333
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172009,Teknologi Budidaya Perikanan,Sarjana Terapan,28,23.0,Tidak Ada,2026-04-10 15:28:13,1.2174
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172010,Teknologi Produksi Tanaman Perkebunan,Sarjana Terapan,14,24.0,Tidak Ada,2026-04-10 15:28:13,0.5833
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172011,Pengolahan Dan Penyimpanan Hasil Perikanan,Sarjana Terapan,24,17.0,Tidak Ada,2026-04-10 15:28:13,1.4118
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172012,Agribisnis Perikanan,Sarjana Terapan,28,38.0,Tidak Ada,2026-04-10 15:28:13,0.7368
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172013,Administrasi Bisnis Internasional,Sarjana Terapan,30,70.0,Tidak Ada,2026-04-10 15:28:13,0.4286
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27172020,Akuntansi Bisnis Digital,Sarjana Terapan,14,20.0,Tidak Ada,2026-04-10 15:28:13,0.7
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27173017,Penangkapan Ikan,Diploma Tiga,6,7.0,Tidak Ada,2026-04-10 15:28:13,0.8571
Politeknik Pertanian Negeri Pangkajene Kepulauan,717,2717,PTN Vokasi,27173018,Teknik Kelautan,Diploma Tiga,14,8.0,Tidak Ada,2026-04-10 15:28:13,1.75
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272001,Konstruksi Bangunan Gedung,Sarjana Terapan,20,19.0,Tidak Ada,2026-04-10 15:28:15,1.0526
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272002,Teknik Jalan Jembatan,Sarjana Terapan,20,22.0,Tidak Ada,2026-04-10 15:28:15,0.9091
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272003,Teknik Listrik,Sarjana Terapan,25,49.0,Tidak Ada,2026-04-10 15:28:15,0.5102
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272004,Teknik Informatika,Sarjana Terapan,40,123.0,Tidak Ada,2026-04-10 15:28:15,0.3252
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272005,Teknik Mesin Produksi Dan Perawatan,Sarjana Terapan,30,25.0,Tidak Ada,2026-04-10 15:28:15,1.2
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272006,Akuntansi Keuangan,Sarjana Terapan,30,80.0,Tidak Ada,2026-04-10 15:28:15,0.375
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272007,Manajemen Bisnis,Sarjana Terapan,40,97.0,Tidak Ada,2026-04-10 15:28:15,0.4124
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272008,Perhotelan,Sarjana Terapan,25,39.0,Tidak Ada,2026-04-10 15:28:15,0.641
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272011,Akuntansi Perpajakan,Sarjana Terapan,20,53.0,Tidak Ada,2026-04-10 15:28:15,0.3774
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272013,Teknologi Rekayasa Mekatronika,Sarjana Terapan,20,5.0,Tidak Ada,2026-04-10 15:28:15,4.0
Politeknik Negeri Manado,727,2727,PTN Vokasi,27272020,Manajemen Pariwisata Global,Sarjana Terapan,20,22.0,Tidak Ada,2026-04-10 15:28:15,0.9091
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273009,Teknik Sipil,Diploma Tiga,10,29.0,Tidak Ada,2026-04-10 15:28:15,0.3448
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273010,Pariwisata,Diploma Tiga,10,37.0,Tidak Ada,2026-04-10 15:28:15,0.2703
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273012,Administrasi Bisnis,Diploma Tiga,10,15.0,Tidak Ada,2026-04-10 15:28:15,0.6667
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273014,Teknik Komputer,Diploma Tiga,15,24.0,Tidak Ada,2026-04-10 15:28:15,0.625
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273015,Manajemen Pemasaran,Diploma Tiga,10,3.0,Tidak Ada,2026-04-10 15:28:15,3.3333
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273016,Ekowisata Bawah Laut,Diploma Tiga,5,2.0,Tidak Ada,2026-04-10 15:28:15,2.5
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273017,Usaha Perjalanan Wisata,Diploma Tiga,5,3.0,Tidak Ada,2026-04-10 15:28:15,1.6667
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273018,Teknik Listrik,Diploma Tiga,15,16.0,Tidak Ada,2026-04-10 15:28:15,0.9375
Politeknik Negeri Manado,727,2727,PTN Vokasi,27273019,Akuntansi,Diploma Tiga,10,19.0,Tidak Ada,2026-04-10 15:28:15,0.5263
Politeknik Negeri Nusa Utara,728,2728,PTN Vokasi,27282007,Pengolahan Dan Penyimpanan Hasil Perikanan,Sarjana Terapan,9,1.0,Tidak Ada,2026-04-10 15:28:19,9.0
Politeknik Negeri Nusa Utara,728,2728,PTN Vokasi,27283001,Keperawatan,Diploma Tiga,24,9.0,Tidak Ada,2026-04-10 15:28:19,2.6667
Politeknik Negeri Nusa Utara,728,2728,PTN Vokasi,27283002,Teknologi Penangkapan Ikan,Diploma Tiga,8,3.0,Tidak Ada,2026-04-10 15:28:19,2.6667
Politeknik Negeri Nusa Utara,728,2728,PTN Vokasi,27283003,Teknologi Budidaya Ikan,Diploma Tiga,8,2.0,Tidak Ada,2026-04-10 15:28:19,4.0
Politeknik Negeri Nusa Utara,728,2728,PTN Vokasi,27283004,Sistem Informasi,Diploma Tiga,9,9.0,Tidak Ada,2026-04-10 15:28:19,1.0
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312001,Teknik Informatika,Sarjana Terapan,27,62.0,Tidak Ada,2026-04-10 15:28:20,0.4355
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312002,Manajemen Proyek Konstruksi,Sarjana Terapan,27,8.0,Tidak Ada,2026-04-10 15:28:20,3.375
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312003,Teknik Konstruksi Jalan Dan Jembatan,Sarjana Terapan,27,8.0,Tidak Ada,2026-04-10 15:28:20,3.375
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312004,Teknik Produksi Migas,Sarjana Terapan,18,26.0,Tidak Ada,2026-04-10 15:28:20,0.6923
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312005,Teknologi Rekayasa Sistem Kelistrikan Minyak Dan Gas,Sarjana Terapan,18,30.0,Tidak Ada,2026-04-10 15:28:20,0.6
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312006,Teknologi Rekayasa Sistem Mekanikal Minyak Dan Gas,Sarjana Terapan,27,12.0,Tidak Ada,2026-04-10 15:28:20,2.25
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312007,Administrasi Bisnis Terapan,Sarjana Terapan,36,8.0,Tidak Ada,2026-04-10 15:28:20,4.5
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312013,Akuntansi Sektor Publik,Sarjana Terapan,36,1.0,Tidak Ada,2026-04-10 15:28:20,36.0
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312014,Akuntansi Perpajakan,Sarjana Terapan,18,7.0,Tidak Ada,2026-04-10 15:28:20,2.5714
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28312015,Destinasi Pariwisata,Sarjana Terapan,18,,Tidak Ada,2026-04-10 15:28:20,
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28313008,Akuntansi,Diploma Tiga,45,7.0,Tidak Ada,2026-04-10 15:28:20,6.4286
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28313009,Administrasi Bisnis,Diploma Tiga,27,5.0,Tidak Ada,2026-04-10 15:28:20,5.4
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28313010,Teknik Sipil,Diploma Tiga,27,17.0,Tidak Ada,2026-04-10 15:28:20,1.5882
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28313011,Teknik Mesin,Diploma Tiga,27,11.0,Tidak Ada,2026-04-10 15:28:20,2.4545
Politeknik Negeri Ambon,831,2831,PTN Vokasi,28313012,Teknik Listrik,Diploma Tiga,27,17.0,Tidak Ada,2026-04-10 15:28:20,1.5882
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322001,Teknologi Kelautan,Sarjana Terapan,18,17.0,Tidak Ada,2026-04-10 15:28:22,1.0588
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322002,Bioteknologi Perikanan,Sarjana Terapan,12,5.0,Tidak Ada,2026-04-10 15:28:22,2.4
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322003,Manajemen Rekayasa Perikanan Tangkap,Sarjana Terapan,15,5.0,Tidak Ada,2026-04-10 15:28:22,3.0
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322004,Rekayasa Budidaya Laut,Sarjana Terapan,18,11.0,Tidak Ada,2026-04-10 15:28:22,1.6364
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322005,Manajemen Rekayasa Pengolahan Hasil Perikanan,Sarjana Terapan,15,10.0,Tidak Ada,2026-04-10 15:28:22,1.5
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28322006,Agrowisata Bahari,Sarjana Terapan,18,18.0,Tidak Ada,2026-04-10 15:28:22,1.0
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28323007,Agribisnis Perikanan,Diploma Tiga,15,9.0,Tidak Ada,2026-04-10 15:28:22,1.6667
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28323008,Teknologi Penangkapan Ikan,Diploma Tiga,9,5.0,Tidak Ada,2026-04-10 15:28:22,1.8
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28323009,Teknologi Budidaya Perikanan,Diploma Tiga,9,7.0,Tidak Ada,2026-04-10 15:28:22,1.2857
Politeknik Perikanan Negeri Tual,832,2832,PTN Vokasi,28323010,Teknologi Hasil Perikanan,Diploma Tiga,15,13.0,Tidak Ada,2026-04-10 15:28:22,1.1538
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29312001,Teknologi Rekayasa Konstruksi Jalan Dan Jembatan,Sarjana Terapan,24,12.0,Tidak Ada,2026-04-10 15:28:24,2.0
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29312007,Akuntansi Sektor Publik,Sarjana Terapan,10,21.0,Tidak Ada,2026-04-10 15:28:24,0.4762
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29312008,Pengelolaan Agribisnis Perkebunan,Sarjana Terapan,10,5.0,Tidak Ada,2026-04-10 15:28:24,2.0
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29313002,Teknik Listrik,Diploma Tiga,24,7.0,Tidak Ada,2026-04-10 15:28:24,3.4286
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29313003,Teknik Sipil,Diploma Tiga,48,10.0,Tidak Ada,2026-04-10 15:28:24,4.8
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29313004,Manajemen Informatika,Diploma Tiga,48,44.0,Tidak Ada,2026-04-10 15:28:24,1.0909
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29313005,Agro Industri,Diploma Tiga,36,3.0,Tidak Ada,2026-04-10 15:28:24,12.0
Politeknik Negeri Fakfak,931,2931,PTN Vokasi,29313006,Teknik Perawatan Dan Perbaikan Mesin,Diploma Tiga,36,3.0,Tidak Ada,2026-04-10 15:28:24,12.0
Uin Ar-Raniry,116,1116,PT KIN,11161001,Pendidikan Teknik Elektro,Sarjana,20,17.0,Tidak Ada,2026-04-10 15:28:26,1.1765
Uin Ar-Raniry,116,1116,PT KIN,11161002,Pendidikan Teknologi Informasi,Sarjana,60,90.0,Tidak Ada,2026-04-10 15:28:26,0.6667
Uin Ar-Raniry,116,1116,PT KIN,11161003,Arsitektur,Sarjana,40,58.0,Tidak Ada,2026-04-10 15:28:26,0.6897
Uin Ar-Raniry,116,1116,PT KIN,11161004,Teknik Lingkungan,Sarjana,40,57.0,Tidak Ada,2026-04-10 15:28:26,0.7018
Uin Ar-Raniry,116,1116,PT KIN,11161005,Biologi,Sarjana,10,22.0,Tidak Ada,2026-04-10 15:28:26,0.4545
Uin Ar-Raniry,116,1116,PT KIN,11161006,Kimia,Sarjana,10,10.0,Tidak Ada,2026-04-10 15:28:26,1.0
Uin Ar-Raniry,116,1116,PT KIN,11161007,Teknologi Informasi,Sarjana,80,186.0,Tidak Ada,2026-04-10 15:28:26,0.4301
Uin Ar-Raniry,116,1116,PT KIN,11161008,Ilmu Hukum,Sarjana,98,152.0,Tidak Ada,2026-04-10 15:28:26,0.6447
Uin Ar-Raniry,116,1116,PT KIN,11161009,Bimbingan Konseling,Sarjana,70,281.0,Tidak Ada,2026-04-10 15:28:26,0.2491
Uin Ar-Raniry,116,1116,PT KIN,11161010,Ilmu Perpustakaan,Sarjana,42,133.0,Tidak Ada,2026-04-10 15:28:26,0.3158
Uin Ar-Raniry,116,1116,PT KIN,11161013,Ilmu Ekonomi,Sarjana,70,114.0,Tidak Ada,2026-04-10 15:28:26,0.614
Uin Ar-Raniry,116,1116,PT KIN,11161014,Ilmu Politik,Sarjana,14,22.0,Tidak Ada,2026-04-10 15:28:26,0.6364
Uin Ar-Raniry,116,1116,PT KIN,11161015,Ilmu Administrasi Negara,Sarjana,70,115.0,Tidak Ada,2026-04-10 15:28:26,0.6087
Uin Ar-Raniry,116,1116,PT KIN,11161016,Psikologi,Sarjana,80,232.0,Tidak Ada,2026-04-10 15:28:26,0.3448
Uin Ar-Raniry,116,1116,PT KIN,11161017,Kesejahteraan Sosial,Sarjana,26,29.0,Tidak Ada,2026-04-10 15:28:26,0.8966
Uin Ar-Raniry,116,1116,PT KIN,11161018,Teknik Fisika,Sarjana,10,2.0,Tidak Ada,2026-04-10 15:28:26,5.0
Uin Sumatera Utara,123,1123,PT KIN,11231001,Ilmu Komputer,Sarjana,72,583.0,Tidak Ada,2026-04-10 15:28:28,0.1235
Uin Sumatera Utara,123,1123,PT KIN,11231002,Sistem Informasi,Sarjana,76,458.0,Tidak Ada,2026-04-10 15:28:28,0.1659
Uin Sumatera Utara,123,1123,PT KIN,11231003,Matematika,Sarjana,12,86.0,Tidak Ada,2026-04-10 15:28:28,0.1395
Uin Sumatera Utara,123,1123,PT KIN,11231004,Biologi,Sarjana,18,94.0,Tidak Ada,2026-04-10 15:28:28,0.1915
Uin Sumatera Utara,123,1123,PT KIN,11231005,Fisika,Sarjana,12,29.0,Tidak Ada,2026-04-10 15:28:28,0.4138
Uin Sumatera Utara,123,1123,PT KIN,11231006,Ilmu Kesehatan Masyarakat,Sarjana,124,813.0,Tidak Ada,2026-04-10 15:28:28,0.1525
Uin Sumatera Utara,123,1123,PT KIN,11231007,Ilmu Perpustakaan,Sarjana,34,189.0,Tidak Ada,2026-04-10 15:28:28,0.1799
Uin Sumatera Utara,123,1123,PT KIN,11231008,Ilmu Komunikasi,Sarjana,61,397.0,Tidak Ada,2026-04-10 15:28:28,0.1537
Uin Sumatera Utara,123,1123,PT KIN,11231009,Manajemen,Sarjana,84,753.0,Tidak Ada,2026-04-10 15:28:28,0.1116
Uin Sumatera Utara,123,1123,PT KIN,11231010,Hukum,Sarjana,56,356.0,Tidak Ada,2026-04-10 15:28:28,0.1573
Uin Sumatera Utara,123,1123,PT KIN,11231011,Gizi,Sarjana,44,294.0,Tidak Ada,2026-04-10 15:28:28,0.1497
Uin Sumatera Utara,123,1123,PT KIN,11231012,Sains Data,Sarjana,12,,Tidak Ada,2026-04-10 15:28:28,
Uin Syekh Ali Hasan Ahmad Addary Padangsidimpuan,124,1124,PT KIN,11241001,Bisnis Digital,Sarjana,40,48.0,Tidak Ada,2026-04-10 15:28:30,0.8333
Uin Syekh Ali Hasan Ahmad Addary Padangsidimpuan,124,1124,PT KIN,11241002,Desain Komunikasi Visual,Sarjana,40,12.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:28:30,3.3333
Uin Syekh Ali Hasan Ahmad Addary Padangsidimpuan,124,1124,PT KIN,11241003,Teknologi Informasi,Sarjana,60,93.0,Tidak Ada,2026-04-10 15:28:30,0.6452
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321001,Peternakan,Sarjana,28,72.0,Tidak Ada,2026-04-10 15:28:32,0.3889
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321002,Matematika,Sarjana,20,19.0,Tidak Ada,2026-04-10 15:28:32,1.0526
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321003,Sistem Informasi,Sarjana,24,190.0,Tidak Ada,2026-04-10 15:28:32,0.1263
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321004,Teknik Elektro,Sarjana,26,79.0,Tidak Ada,2026-04-10 15:28:32,0.3291
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321005,Teknik Industri,Sarjana,28,213.0,Tidak Ada,2026-04-10 15:28:32,0.1315
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321006,Teknik Informatika,Sarjana,16,269.0,Tidak Ada,2026-04-10 15:28:32,0.0595
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321007,Pendidikan Matematika,Sarjana,28,111.0,Tidak Ada,2026-04-10 15:28:32,0.2523
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321008,Pendidikan Kimia,Sarjana,26,37.0,Tidak Ada,2026-04-10 15:28:32,0.7027
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321009,Agroteknologi,Sarjana,36,159.0,Tidak Ada,2026-04-10 15:28:32,0.2264
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321010,Gizi,Sarjana,12,321.0,Tidak Ada,2026-04-10 15:28:32,0.0374
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321011,Akuntansi,Sarjana,60,216.0,Tidak Ada,2026-04-10 15:28:32,0.2778
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321012,Ilmu Administrasi Negara,Sarjana,60,196.0,Tidak Ada,2026-04-10 15:28:32,0.3061
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321013,Manajemen,Sarjana,64,328.0,Tidak Ada,2026-04-10 15:28:32,0.1951
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321014,Psikologi,Sarjana,43,429.0,Tidak Ada,2026-04-10 15:28:32,0.1002
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321015,Ilmu Hukum,Sarjana,40,125.0,Tidak Ada,2026-04-10 15:28:32,0.32
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321020,Pendidikan Ekonomi,Sarjana,26,96.0,Tidak Ada,2026-04-10 15:28:32,0.2708
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321031,Ilmu Komunikasi,Sarjana,36,212.0,Tidak Ada,2026-04-10 15:28:32,0.1698
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321035,Pendidikan Bahasa Indonesia,Sarjana,30,295.0,Tidak Ada,2026-04-10 15:28:32,0.1017
Uin Sultan Syarif Kasim,132,1132,PT KIN,11321036,Pendidikan Geografi,Sarjana,22,158.0,Tidak Ada,2026-04-10 15:28:32,0.1392
Uin Imam Bonjol Padang,144,1144,PT KIN,11441001,Matematika,Sarjana,18,19.0,Tidak Ada,2026-04-10 15:28:34,0.9474
Uin Imam Bonjol Padang,144,1144,PT KIN,11441002,Sistem Informasi,Sarjana,45,94.0,Tidak Ada,2026-04-10 15:28:34,0.4787
Uin Imam Bonjol Padang,144,1144,PT KIN,11441003,Ilmu Aktuaria,Sarjana,12,,Tidak Ada,2026-04-10 15:28:34,
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521001,Sistem Informasi,Sarjana,130,193.0,Tidak Ada,2026-04-10 15:28:35,0.6736
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521002,Kimia,Sarjana,12,6.0,Tidak Ada,2026-04-10 15:28:35,2.0
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521003,Fisika,Sarjana,12,7.0,Tidak Ada,2026-04-10 15:28:35,1.7143
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521004,Statistika,Sarjana,12,16.0,Tidak Ada,2026-04-10 15:28:35,0.75
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521005,Biologi,Sarjana,25,30.0,Tidak Ada,2026-04-10 15:28:35,0.8333
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521006,Sains Informasi Geografi,Sarjana,25,20.0,Tidak Ada,2026-04-10 15:28:35,1.25
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521007,Arsitektur,Sarjana,25,19.0,Tidak Ada,2026-04-10 15:28:35,1.3158
Uin Sultan Thaha Saifuddin Jambi,152,1152,PT KIN,11521008,Kedokteran,Sarjana,15,104.0,Tidak Ada,2026-04-10 15:28:35,0.1442
Uin Raden Fatah,172,1172,PT KIN,11721001,Pendidikan Matematika,Sarjana,50,129.0,Tidak Ada,2026-04-10 15:28:37,0.3876
Uin Raden Fatah,172,1172,PT KIN,11721002,Pendidikan Biologi,Sarjana,72,198.0,Tidak Ada,2026-04-10 15:28:37,0.3636
Uin Raden Fatah,172,1172,PT KIN,11721004,Kimia,Sarjana,48,28.0,Tidak Ada,2026-04-10 15:28:37,1.7143
Uin Raden Fatah,172,1172,PT KIN,11721005,Biologi,Sarjana,48,70.0,Tidak Ada,2026-04-10 15:28:37,0.6857
Uin Raden Fatah,172,1172,PT KIN,11721006,Pendidikan Fisika,Sarjana,48,57.0,Tidak Ada,2026-04-10 15:28:37,0.8421
Uin Raden Fatah,172,1172,PT KIN,11721007,Pendidikan Kimia,Sarjana,48,48.0,Tidak Ada,2026-04-10 15:28:37,1.0
Uin Raden Fatah,172,1172,PT KIN,11721027,Ilmu Politik,Sarjana,48,115.0,Tidak Ada,2026-04-10 15:28:37,0.4174
Uin Raden Fatah,172,1172,PT KIN,11721028,Ilmu Perpustakaan,Sarjana,48,161.0,Tidak Ada,2026-04-10 15:28:37,0.2981
Uin Raden Fatah,172,1172,PT KIN,11721029,Ilmu Komunikasi,Sarjana,112,413.0,Tidak Ada,2026-04-10 15:28:37,0.2712
Uin Raden Intan Lampung,193,1193,PT KIN,11931001,Biologi,Sarjana,80,48.0,Tidak Ada,2026-04-10 15:28:39,1.6667
Uin Raden Intan Lampung,193,1193,PT KIN,11931002,Sistem Informasi,Sarjana,60,114.0,Tidak Ada,2026-04-10 15:28:39,0.5263
Uin Raden Intan Lampung,193,1193,PT KIN,11931003,Sains Data,Sarjana,80,28.0,Tidak Ada,2026-04-10 15:28:39,2.8571
Uin Raden Intan Lampung,193,1193,PT KIN,11931004,Kimia,Sarjana,80,11.0,Tidak Ada,2026-04-10 15:28:39,7.2727
Uin Mahmud Yunus Batusangkar,194,1194,PT KIN,11941003,Sistem Informasi,Sarjana,54,53.0,Tidak Ada,2026-04-10 15:28:41,1.0189
Uin Sjech M. Djamil Djambek Bukittinggi,195,1195,PT KIN,11951001,Statistika,Sarjana,24,11.0,Tidak Ada,2026-04-10 15:28:43,2.1818
Uin Sjech M. Djamil Djambek Bukittinggi,195,1195,PT KIN,11951002,Bisnis Digital,Sarjana,24,59.0,Tidak Ada,2026-04-10 15:28:43,0.4068
Uin Sjech M. Djamil Djambek Bukittinggi,195,1195,PT KIN,11951003,Matematika,Sarjana,24,17.0,Tidak Ada,2026-04-10 15:28:43,1.4118
Uin Sjech M. Djamil Djambek Bukittinggi,195,1195,PT KIN,11951004,Informatika,Sarjana,36,78.0,Tidak Ada,2026-04-10 15:28:43,0.4615
Uin Sultan Maulana Hasanuddin Banten,312,1312,PT KIN,13121001,Fisika,Sarjana,11,19.0,Tidak Ada,2026-04-10 15:28:45,0.5789
Uin Sultan Maulana Hasanuddin Banten,312,1312,PT KIN,13121002,Biologi,Sarjana,21,84.0,Tidak Ada,2026-04-10 15:28:45,0.25
Uin Sultan Maulana Hasanuddin Banten,312,1312,PT KIN,13121003,Informatika,Sarjana,36,200.0,Tidak Ada,2026-04-10 15:28:45,0.18
Uin Sultan Maulana Hasanuddin Banten,312,1312,PT KIN,13121004,Matematika,Sarjana,11,30.0,Tidak Ada,2026-04-10 15:28:45,0.3667
Uin Sultan Maulana Hasanuddin Banten,312,1312,PT KIN,13121005,Kimia,Sarjana,11,44.0,Tidak Ada,2026-04-10 15:28:45,0.25
Uin Jakarta,322,1322,PT KIN,13221001,Sosial Ekonomi Pertanian / Agribisnis,Sarjana,31,258.0,Tidak Ada,2026-04-10 15:28:48,0.1202
Uin Jakarta,322,1322,PT KIN,13221002,Teknik Informatika,Sarjana,31,741.0,Tidak Ada,2026-04-10 15:28:48,0.0418
Uin Jakarta,322,1322,PT KIN,13221003,Sistem Informasi,Sarjana,37,644.0,Tidak Ada,2026-04-10 15:28:48,0.0575
Uin Jakarta,322,1322,PT KIN,13221004,Matematika,Sarjana,31,106.0,Tidak Ada,2026-04-10 15:28:48,0.2925
Uin Jakarta,322,1322,PT KIN,13221005,Biologi,Sarjana,31,181.0,Tidak Ada,2026-04-10 15:28:48,0.1713
Uin Jakarta,322,1322,PT KIN,13221006,Kimia,Sarjana,37,124.0,Tidak Ada,2026-04-10 15:28:48,0.2984
Uin Jakarta,322,1322,PT KIN,13221007,Fisika,Sarjana,28,66.0,Tidak Ada,2026-04-10 15:28:48,0.4242
Uin Jakarta,322,1322,PT KIN,13221008,Kesehatan Masyarakat,Sarjana,37,571.0,Tidak Ada,2026-04-10 15:28:48,0.0648
Uin Jakarta,322,1322,PT KIN,13221009,Farmasi,Sarjana,31,891.0,Tidak Ada,2026-04-10 15:28:48,0.0348
Uin Jakarta,322,1322,PT KIN,13221010,Ilmu Keperawatan,Sarjana,31,822.0,Tidak Ada,2026-04-10 15:28:48,0.0377
Uin Jakarta,322,1322,PT KIN,13221011,Pendidikan Dokter,Sarjana,31,673.0,Tidak Ada,2026-04-10 15:28:48,0.0461
Uin Jakarta,322,1322,PT KIN,13221012,Pendidikan Matematika,Sarjana,50,140.0,Tidak Ada,2026-04-10 15:28:48,0.3571
Uin Jakarta,322,1322,PT KIN,13221014,Pendidikan Kimia,Sarjana,50,52.0,Tidak Ada,2026-04-10 15:28:48,0.9615
Uin Jakarta,322,1322,PT KIN,13221016,Teknik Pertambangan,Sarjana,25,330.0,Tidak Ada,2026-04-10 15:28:48,0.0758
Uin Jakarta,322,1322,PT KIN,13221017,Akuntansi,Sarjana,40,683.0,Tidak Ada,2026-04-10 15:28:48,0.0586
Uin Jakarta,322,1322,PT KIN,13221020,Ilmu Ekonomi Dan Studi Pembangunan,Sarjana,32,390.0,Tidak Ada,2026-04-10 15:28:48,0.0821
Uin Jakarta,322,1322,PT KIN,13221021,Ilmu Hubungan Internasional,Sarjana,36,380.0,Tidak Ada,2026-04-10 15:28:48,0.0947
Uin Jakarta,322,1322,PT KIN,13221022,Ilmu Hukum,Sarjana,40,410.0,Tidak Ada,2026-04-10 15:28:48,0.0976
Uin Jakarta,322,1322,PT KIN,13221023,Ilmu Perpustakaan,Sarjana,37,250.0,Tidak Ada,2026-04-10 15:28:48,0.148
